permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/carepayment,CarePayment,https://www.carepayment.com,Finance|Health Care|Hospitals,60000000,ipo,USA,OR,"Portland, Oregon",Portland,1,2004-01-01,2014-05-13,2014-05-13
/organization/carepeutics,Carepeutics,,Biotechnology,500000,operating,USA,WA,Seattle,Seattle,1,2009-01-01,2011-08-11,2011-08-11
/organization/carepoint-health,CarePoint Health,http://www.carepointhealth.org/,Health Care,375000,operating,USA,NJ,Newark,Bayonne,1,2007-01-01,2014-08-25,2014-08-25
/organization/carepoint-partners,CarePoint Partners,http://www.carepointpartners.com,Biotechnology|Networking|Software|Therapeutics,27000000,acquired,USA,OH,Cincinnati,Cincinnati,1,1999-03-01,2011-01-19,2011-01-19
/organization/carepoint-solutions,CarePoint Solutions,http://carepointsolutions.com,Biotechnology,214448,operating,USA,MA,Worcester,Clinton,1,2012-01-01,2012-07-13,2012-07-13
/organization/careport-health,Careport Health,http://www.careporthealth.com,Finance|Health and Wellness,3130000,operating,USA,MA,Boston,Boston,4,2012-01-01,2012-08-23,2015-06-01
/organization/carepredict,CarePredict,http://carepredict.com,Fitness|Health and Wellness,1000000,operating,USA,FL,Ft. Lauderdale,Fort Lauderdale,1,2013-01-01,2015-05-11,2015-05-11
/organization/carepro-inc-,"Carepro, Inc.",http://carepro.co.jp/,,-,operating,,,,,1,2007-12-01,2014-11-21,2014-11-21
/organization/carerix,Carerix,http://www.carerix.com,Recruiting,-,operating,NLD,11,The Hague,Delft,1,2004-01-01,2011-10-01,2011-10-01
/organization/careshare,CareShare,http://www.careshare.co/,Health Care,64000,operating,,,,,1,2011-01-01,2012-01-03,2012-01-03
/organization/caresimply,CareSimply,http://www.caresimply.com,Curated Web|Health Care,-,closed,USA,CA,SF Bay Area,San Francisco,1,2012-01-01,2012-11-01,2012-11-01
/organization/carespotter,CareSpotter,http://www.carespotter.com,Elder Care|Families|Services,-,operating,,,,,1,,2013-08-09,2013-08-09
/organization/carestream-health,Carestream,http://www.carestream.com,Biotechnology,2400000000,operating,USA,NY,"Rochester, New York",Rochester,1,2007-01-01,2013-06-12,2013-06-12
/organization/caresync,CareSync,http://caresync.com/ccm,Curated Web|Health and Wellness|Health Care Information Technology|Healthcare Services|mHealth,23000000,operating,USA,FL,Tampa,Wesley Chapel,3,2011-10-01,2014-10-21,2015-10-07
/organization/caretechsys,Care Technology Systems,http://caretechsys.com,Health Care,980000,operating,USA,TN,Nashville,Nashville,2,2010-01-01,2012-05-01,2013-07-18
/organization/caretosave,CareToSave,http://caretosave.me,Clean Energy|Consumer Electronics|Education|Gamification|Hardware + Software|Kids,27000,operating,NLD,7,Amsterdam,Amsterdam,1,2014-03-06,2014-01-15,2014-01-15
/organization/caretree,CareTree,http://www.caretree.me/,Collaboration|Health Care,-,operating,USA,IL,Chicago,Chicago,1,2012-07-01,2013-02-22,2013-02-22
/organization/carevature-medical-north-america,vindenmed,,Health and Wellness|Health Care|Medical|Medical Devices,30000,operating,USA,TX,Dallas,Coppell,1,2011-01-01,2014-08-28,2014-08-28
/organization/careview-communications,CareView Communications,http://www.care-view.com,Web Hosting,47559361,operating,USA,TX,Dallas,Lewisville,6,,2010-08-04,2015-02-26
/organization/carewell-urgent-care,CareWell Urgent Care,,Families|Health and Wellness|Healthcare Services,18000000,operating,,,,,2,,2012-07-09,2013-03-08
/organization/carewire,CareWire,http://www.carewireinc.com,Health and Wellness|Health Care|Hospitals|Messaging,-,operating,USA,MN,Minneapolis,Excelsior,1,2011-01-01,2012-04-04,2012-04-04
/organization/carex-sa,CareX SA,http://www.carex.fr/,Biotechnology,32000000,closed,FRA,C1,Strasbourg,Strasbourg,1,,2004-03-08,2004-03-08
/organization/carextend,CareXtend,http://www.carextend.com,Health and Wellness|Health Care|Marketplaces,2210332,operating,USA,IL,Chicago,Chicago,2,2012-08-22,2013-04-12,2014-04-01
/organization/carfin,CarFin,http://car-fin.ru/,Banking|Cars|Credit|Finance,250000,operating,RUS,,,,2,2012-02-01,2012-10-11,2013-05-03
/organization/carglass-inc,"CarGlass, Inc.",http://www.carglassapp.com,Automotive|Content Discovery|Machine Learning|News|Podcast,1000000,operating,USA,CA,SF Bay Area,Palo Alto,2,2014-05-12,,2014-10-22
/organization/cargo-air-lines,CAL Cargo Airlines,http://www.cal-cargo.com/,Public Transportation,8000000,operating,ISR,2,Tel Aviv,Lod,1,1976-01-01,2010-08-15,2010-08-15
/organization/cargo-chief,Cargo Chief,https://www.cargochief.com,,10000000,operating,USA,CA,SF Bay Area,Mountain View,1,2012-05-29,2015-09-08,2015-09-08
/organization/cargo-cult-solutions,Cargo Cult Solutions,http://cargocultsolutions.com,Software,152206,operating,GBR,H9,London,London,1,2010-04-03,2010-04-01,2010-04-01
/organization/cargo-io,Cargo.io,http://cargo.io,Hardware + Software,1500000,operating,GBR,R3,Belfast,Belfast,1,,2014-10-02,2014-10-02
/organization/cargobase,Cargobase,http://www.cargobase.com,Logistics,450000,operating,SGP,,Singapore,Singapore,2,2013-04-30,2013-04-30,2014-09-15
/organization/cargobr,CARGOBR,http://cargobr.com,E-Commerce,260000,operating,BRA,2,Sao Paulo,São Paulo,2,2013-01-01,2013-07-25,2013-10-01
/organization/cargoguard,CargoGuard,http://www.cargoguard.com,Manufacturing,4167020,operating,DEU,2,Munich,Munich,2,,2008-12-17,2011-12-05
/organization/cargoh-com,Cargoh.com,http://www.cargoh.com,Art|Design|E-Commerce|Events|Fashion|Film|Internet|Marketplaces|Music|Photography,-,operating,CAN,BC,Vancouver,Vancouver,1,2009-11-01,2009-10-01,2009-10-01
/organization/cargomatic,Cargomatic,http://cargomatic.com,Logistics|Public Transportation|Shipping|Transportation,10600000,operating,USA,CA,Los Angeles,Venice,2,2013-01-01,2014-06-24,2015-01-29
/organization/cargometrics-technologies,CargoMetrics Technologies,http://cargometrics.com/,Big Data Analytics|Investment Management|Startups,2144550,operating,USA,MA,Boston,Boston,1,2010-01-01,2015-01-05,2015-01-05
/organization/cargosense,CargoSense,http://cargosense.com,Analytics|Big Data|Cloud Computing|Internet of Things|Logistics|SaaS|Sensors,3500000,operating,USA,VA,"Washington, D.C.",Reston,3,2012-05-05,2014-08-12,2015-08-26
/organization/cargospotter,CargoSpotter,http://www.cargospotter.no,Big Data|Big Data Analytics|Search|Shipping,264094,operating,NOR,12,Oslo,Oslo,1,2009-01-01,2013-01-01,2013-01-01
/organization/carhood,Carhood,http://www.carhood.com.au,Cars|Parking|Peer-to-Peer,105698,operating,AUS,7,Melbourne,Melbourne,1,2014-04-01,2014-10-31,2014-10-31
/organization/carhoots-com,Carhoots.com,http://www.carhoots.com,Automotive|Cars|Marketplaces|Social Media,240000,operating,USA,CA,SF Bay Area,San Francisco,1,2012-01-01,2013-06-01,2013-06-01
/organization/carhopper,CarHopper,http://www.carhopper.co,Cars|Online Rental|Portals,100000,closed,USA,FL,Miami,Miami,1,2015-03-15,2015-04-07,2015-04-07
/organization/carhound,CarHound,http://www.carhound.com,Auctions|Automotive|Marketplaces,150000,closed,USA,CA,Los Angeles,Pasadena,1,2011-04-01,2012-01-01,2012-01-01
/organization/caribbean-beach-bar,Caribbean Beach Bar,,Entertainment,-,operating,CRI,3,CRI - Other,Puerto Viejo,1,2008-06-01,2014-10-02,2014-10-02
/organization/caribbean-telecom-partners,Caribbean Telecom Partners,,Telecommunications,6150000,operating,USA,GA,Atlanta,Marietta,1,2010-01-01,2010-07-01,2010-07-01
/organization/caribe-spectrum-holdings,Caribe Spectrum Holdings,http://caribespectrumholdings.com,Mobile,100000,operating,USA,AZ,Phoenix,Phoenix,1,,2012-11-21,2012-11-21
/organization/caribou-bay-retreat,Caribou Bay Retreat,http://www.cariboubayretreat.com,Entertainment|Games,-,operating,USA,WI,WI - Other,Coloma,1,2012-06-01,2012-09-03,2012-09-03
/organization/caribou-biosciences,Caribou Biosciences,http://www.cariboubio.com/,Biotechnology,14464846,operating,USA,CA,SF Bay Area,Berkeley,2,2011-01-01,2014-10-03,2015-03-25
/organization/caribou-coffee-company,Caribou Coffee Company,http://cariboucoffee.com,Food Processing|Hospitality|Restaurants,-,ipo,USA,MN,Minneapolis,Minneapolis,1,1992-01-01,1995-06-01,1995-06-01
/organization/caribu,Caribu,http://caribuapp.com/,Software,100000,operating,GBR,H9,London,London,1,2013-01-01,2014-05-14,2014-05-14
/organization/carigent-therapeutics,Carigent Therapeutics,,Biotechnology,2000000,operating,USA,CT,Hartford,New Haven,1,,2007-12-11,2007-12-11
/organization/cariloop,Cariloop,http://cariloop.com,Biotechnology|Health Care|Health Care Information Technology|Healthcare Services,605000,operating,USA,TX,Austin,Dallas,3,2012-07-01,2013-09-13,2015-08-30
/organization/carina-technology,Carina Technology,http://carinatek.com,Hardware + Software,1937378,operating,USA,AL,Huntsville,Huntsville,2,2003-01-01,2010-01-21,2012-04-27
/organization/caring-com,Caring.com,http://www.caring.com,Baby Boomers|Elder Care|Local Based Services|Media|Senior Health,23519998,closed,USA,CA,SF Bay Area,San Mateo,4,2007-01-01,2007-09-01,2013-05-24
/organization/caring-in-place,Caring in Place,http://caringinplace.com,Health and Wellness|Mobile|Senior Citizens,-,operating,USA,CO,Denver,Littleton,1,2013-01-01,2013-04-02,2013-04-02
/organization/caringo,Caringo,http://www.caringo.com,Software,6932079,operating,USA,TX,Austin,Austin,3,2005-01-01,2008-02-04,2014-07-23
/organization/cariocas,Cariocas,http://www.cariocas.com,Consumers,5300000,operating,USA,CA,SF Bay Area,San Francisco,1,,2003-02-18,2003-02-18
/organization/carisal,CariSal,,Chemicals|Manufacturing|Service Providers,50000000,operating,,,,,1,2005-01-01,2008-08-21,2008-08-21
/organization/carista-app,Carista App,http://www.caristaapp.com/,Apps|Cars|Health Diagnostics,-,operating,USA,WA,Seattle,Seattle,1,,2013-06-01,2013-06-01
/organization/carjump,CarJump,http://carjump.me/en/US/home,Mobile|Mobility,1667171,operating,DEU,16,Berlin,Berlin,2,2013-03-01,2014-04-10,2015-07-20
/organization/carlingo-llc,"CarLingo, LLC",http://www.CarLingo.com,Automotive|Cars|Consumer Goods,-,operating,USA,GA,Atlanta,Atlanta,1,2014-11-18,2014-11-18,2014-11-18
/organization/carlipa-systems,Carlipa Systems,http://www.carlipa.com,Software,6460000,operating,,,,,2,2002-01-01,2005-01-31,2007-04-10
/organization/carlock,Carlock,https://www.carlock.co/,Apps,125000,operating,USA,CA,SF Bay Area,San Francisco,2,,2014-05-01,2014-12-29
/organization/carlotz,Carlotz,http://carlotz.com,E-Commerce,7025000,operating,USA,VA,Richmond,Midlothian,3,2011-01-01,2011-04-14,2014-08-01
/organization/carlson-wireless,Carlson Wireless Technologies,http://www.carlsonwireless.com,Internet|Telecommunications|Wireless,4845117,operating,USA,CA,CA - Other,Arcata,6,1999-01-01,2000-01-01,2015-01-29
/organization/carlypso,Carlypso,http://www.carlypso.com,Automotive,1320000,operating,USA,CA,SF Bay Area,San Carlos,2,2013-08-01,2013-10-01,2014-07-16
/organization/carma,Carma,http://carmacarpool.com,Collaborative Consumption|Information Technology|Public Transportation|Transportation|Web Development,10100000,operating,IRL,4,Cork,Cork,13,2008-01-01,2007-03-01,2015-05-07
/organization/carmageddon,Carmageddon,http://www.carmageddon.com,Games,3500000,operating,GBR,Y6,Newport,Newport,1,1997-01-01,2013-03-20,2013-03-20
/organization/carmanah-technologies,Carmanah Technologies,http://www.carmanah.com,Innovation Management|Lighting|Solar|Technology,1913318,closed,CAN,BC,Vancouver,Victoria,1,,2015-05-11,2015-05-11
/organization/carmel-pharma,Carmel Pharma,http://phaseal.com,Biotechnology,-,acquired,SWE,28,SWE - Other,Mölndal,1,,2005-12-12,2005-12-12
/organization/carmell-therapeutics,Carmell Therapeutics,http://www.carmellrx.com,Biotechnology,4381848,operating,USA,PA,Pittsburgh,Pittsburgh,7,2007-01-01,2008-01-31,2015-08-14
/organization/carmenta-bioscience,Carmenta Bioscience,http://www.carmentabio.com,Biotechnology,2000000,acquired,USA,CA,SF Bay Area,Palo Alto,1,2012-04-09,2013-08-07,2013-08-07
/organization/carmichael-co-usa,Carmichael & Co. USA,http://www.carmichaelandcousa.com/,Sports,11000,operating,USA,VA,VA - Other,Orange,1,2014-03-27,2014-03-06,2014-03-06
/organization/carmichael-training-systems,Carmichael Training Systems,http://trainright.com,Active Lifestyle|Sports|Training,-,operating,USA,CA,Santa Barbara,Santa Ynez,1,2000-01-01,2002-09-30,2002-09-30
/organization/carmine,Carmine,http://www.carmine.co.uk,Cosmetics|Curated Web,-,acquired,GBR,H9,London,London,1,2011-05-01,2011-10-14,2011-10-14
/organization/carmolex,Carmolex,http://carmolex.com,Biotechnology|Early-Stage Technology|Medical,1600000,operating,USA,PA,Pittsburgh,Pittsburgh,2,2012-06-04,2012-05-22,2013-10-27
/organization/carmot-therapeutics,Carmot Therapeutics,http://carmot.us,Biotechnology,2050158,operating,USA,CA,SF Bay Area,San Francisco,2,2008-01-01,2010-04-23,2012-07-17
/organization/carmudi,Carmudi,http://carmudi.com,Consumer Internet,35000000,operating,PHL,,,,2,2013-01-01,2014-04-22,2015-02-17
/organization/carnad,Carnad,http://www.carnad.dk/,,-,operating,DNK,19,DNK - Other,Løgstør,1,2007-01-01,2012-05-30,2012-05-30
/organization/carnegie-design-systems,Carnegie Design Systems,,,-,operating,,,,,1,,2012-12-20,2012-12-20
/organization/carnegie-mellon-cylab,Carnegie Mellon CyLab,http://cylab.cmu.edu,EdTech|Education,3900000,operating,USA,PA,Pittsburgh,Pittsburgh,1,,2013-11-12,2013-11-12
/organization/carnegie-mellon-university,Carnegie Mellon University,http://www.cmu.edu/index.shtml,Education,17100000,operating,USA,PA,Pittsburgh,Pittsburgh,3,1899-12-31,2013-10-08,2014-09-02
/organization/carnegie-robotics,Carnegie Robotics,http://carnegierobotics.com,Manufacturing,594000,operating,USA,PA,Pittsburgh,Pittsburgh,1,2010-01-01,2010-08-24,2010-08-24
/organization/carnegie-speech,Carnegie Speech,http://www.carnegiespeech.com,Collaboration|Software,16461305,operating,USA,PA,Pittsburgh,Pittsburgh,8,2001-01-01,2007-02-07,2013-03-28
/organization/carnet-de-mode,Carnet de Mode,http://www.carnetdemode.com,Curated Web|E-Commerce|Fashion|Marketplaces|Startups,1625900,closed,FRA,A8,Paris,Paris,2,2011-01-01,2012-07-01,2013-05-01
/organization/carninja,"CarNinja, Inc",http://www.carninja.com,Automotive|Cars,2250000,operating,USA,CA,Anaheim,Irvine,1,2014-04-01,2014-04-18,2014-04-18
/organization/carnival,Carnival,http://carnivalmobile.com,Apps|Internet|Mobile,2400000,operating,USA,NY,New York City,New York,1,2008-01-01,2013-08-27,2013-08-27
/organization/carnivore-club-inc,Carnivore Club Inc.,http://www.carnivoreclub.co,E-Commerce|Subscription Businesses|Subscription Service,22000,operating,,,,,1,2012-11-01,2013-10-15,2013-10-15
/organization/carnomise,Carnomise,http://www.carnomise.com,Aerospace|Online Rental|Peer-to-Peer|Tourism|Travel,16390,operating,FRA,A8,FRA - Other,Chilly-mazarin,1,2013-09-01,2015-04-04,2015-04-04
/organization/carnot-compression,Carnot Compression,http://carnotcompression.com/,Clean Technology|Energy|Oil & Gas,400000,operating,USA,CA,SF Bay Area,Scotts Valley,1,2014-01-01,2014-01-07,2014-01-07
/organization/caro-nut,Caro Nut,http://caro-nut.com,Hospitality,5000000,operating,USA,CA,Fresno,Fresno,1,,2013-09-11,2013-09-11
/organization/carobhouse,Carobhouse,http://www.carobhouse.com/,Food Processing,2000000,operating,,,,,1,,2015-01-10,2015-01-10
/organization/carogen,CaroGen,http://carogencorp.com,Biotechnology,150000,operating,USA,CT,Hartford,Hamden,1,2012-01-01,2013-09-09,2013-09-09
/organization/carolina-mountain-harvest,Carolina Mountain Harvest,,Hospitality,-,operating,USA,NC,Asheville,Waynesville,1,2014-04-01,2014-04-16,2014-04-16
/organization/carolina-one-real-estate,Carolina One Real Estate,http://www.carolinaone.com,Real Estate,-,operating,USA,SC,"Charleston, South Carolina",Charleston,1,,2012-06-06,2012-06-06
/organization/carolina-premier-bank,Carolina Premier Bank,https://www.carolinapremierbank.com/,,8500000,operating,,,,,1,,2015-12-01,2015-12-01
/organization/carolus-therapeutics,Carolus Therapeutics,http://www.carolustherapeutics.com,Biotechnology,2250000,closed,USA,CA,San Diego,La Jolla,1,2007-01-01,2013-03-05,2013-03-05
/organization/carousell,Carousell,http://carousell.co,Curated Web,6800000,operating,SGP,,Singapore,Singapore,2,2012-05-01,2013-11-13,2014-11-26
/organization/carpal,CarPal,http://www.carpal.me,Cars|Delivery|Location Based Services,42000,operating,SGP,,Singapore,Singapore,1,,2014-05-01,2014-05-01
/organization/carparts-technologies-inc,CarParts Technologies,http://www.carparts.com/,Automotive|Distributors|Manufacturing,-,operating,,,,,1,,2001-03-27,2001-03-27
/organization/carpool-arabia,Carpool Arabia,http://www.carpoolarabia.com/,Internet|Transportation|Travel,350000,operating,ARE,3,Dubai,Dubai,1,,2015-09-30,2015-09-30
/organization/carpooling-com,carpooling.com,http://www.carpooling.com,Environmental Innovation|Mobility|Peer-to-Peer|Public Transportation,10000000,acquired,DEU,2,Munich,Munich,4,2001-01-01,2009-08-01,2012-07-26
/organization/carprice-ru,CarPrice.ru,http://carprice.ru/,Big Data Analytics|Cars|Direct Sales|E-Commerce,48000000,operating,RUS,48,Moscow,Moscow,3,2014-06-01,2014-10-28,2015-07-23
/organization/carr,UNIFi Software,http://www.UNIFiYourData.com/,Enterprise Software,14500000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-11-30,2014-12-11,2015-09-28
/organization/carraig,Carraig,,,-,closed,,,,,1,,2002-01-01,2002-01-01
/organization/carreira-beauty,Carreira Beauty,http://carreirabeauty.com/,Beauty|E-Commerce|Marketplaces|Small and Medium Businesses,-,operating,BRA,2,Sao Paulo,São Paulo,2,2013-02-01,2013-07-29,2014-11-01
/organization/carrier-energy-partners,Carrier Energy Partners,http://carrierenergy.com,Clean Technology,300000000,operating,USA,TX,Houston,Sugar Land,1,2013-01-01,2013-10-11,2013-10-11
/organization/carrier-iq,Carrier IQ,http://www.carrieriq.com,Mobile|Wireless,42000000,operating,USA,CA,SF Bay Area,Sunnyvale,3,2005-01-01,2006-08-08,2010-06-15
/organization/carrier-mobile,Carrier Mobile,,Fleet Management|Logistics|Mobile|Software,10000,operating,USA,MI,Detroit,Ann Arbor,1,2009-05-01,2009-05-28,2009-05-28
/organization/carriots,Carriots,https://www.carriots.com/,Internet of Things,800000,operating,ESP,29,Madrid,Madrid,3,,2011-11-01,2015-06-18
/organization/carritus,Carritus,http://www.carritus.com,E-Commerce,1593610,closed,ESP,56,Barcelona,Barcelona,3,2010-01-01,2012-07-01,2013-10-07
/organization/carrius-technologies,Carrius Technologies,http://carriustech.com/,Technology,12300000,operating,USA,TX,Dallas,Richardson,2,,2003-02-07,2003-10-10
/organization/carrizo-oil-gas,Carrizo Oil & Gas,http://www.carrizo.com/,Oil & Gas,6000000,ipo,USA,TX,Houston,Houston,1,,2002-02-22,2002-02-22
/organization/carro,Carro,http://carro.sg/,Cars,716000,operating,,,,,1,2015-01-01,2015-11-05,2015-11-05
/organization/carroll-cuisine,Carroll Cuisine,http://carrollcuisine.ie/,,-,operating,IRL,23,IRL - Other,Tullamore,1,,2015-03-31,2015-03-31
/organization/carroll-kron-consulting,Carroll-Kron Consulting,http://creativestrategiesus.com,Software,450000,operating,USA,KY,Louisville,Louisville,1,,2009-07-17,2009-07-17
/organization/carrot-medical,Carrot Medical,http://www.carrotmedical.com,Health Care,3035000,operating,USA,WA,Seattle,Bothell,3,,2009-06-15,2010-10-18
/organization/carrot-mx,Carrot.mx,http://www.carrot.mx/site,Public Transportation|Shared Services,2000000,operating,MEX,9,Mexico City,Mexico City,1,2012-03-08,2014-04-06,2014-04-06
/organization/carrot-rocket-ltd,Carrot Rocket Ltd,https://www.linkedin.com/company/carrot-rocket-ltd,Apps|Entertainment|Internet,450000,closed,GBR,H9,London,London,1,2015-03-13,2015-02-02,2015-02-02
/organization/carsabi,Carsabi,http://carsabi.com,Cars|Social Media|Social Network Media,-,closed,USA,CA,SF Bay Area,San Francisco,1,2011-10-01,2012-01-01,2012-01-01
/organization/carsdirect-com,CarsDirect.com,http://www.carsdirect.com,E-Commerce,280000000,operating,USA,CA,Los Angeles,El Segundo,1,1998-01-01,2000-02-03,2000-02-03
/organization/carsgen,CARsgen Therapeutics,http://www.carsgen.com,Health Diagnostics|Life Sciences|Medical,-,operating,CHN,23,Shanghai,Shanghai,1,2014-11-01,2014-11-26,2014-11-26
/organization/carsight,CarSight,http://www.carsight.com/,Consulting,-,operating,USA,CA,Sacramento,Sacramento,1,2015-03-01,2015-05-30,2015-05-30
/organization/carsing,Carsing,,Auctions|Cars|Service Providers,-,operating,,,,,1,2009-01-01,2015-03-08,2015-03-08
/organization/carsnip-com-2014-ltd,CarSnip.com 2014 Ltd,http://carsnip.com,Automotive,161973,operating,GBR,J8,Nottingham,Nottingham,2,2014-11-05,2014-01-01,2015-01-12
/organization/carsome,Carsome,http://www.carsome.my/,Cars|Portals|Shopping,350000,operating,MYS,14,Kuala Lumpur,Kuala Lumpur,1,2015-02-01,2015-08-24,2015-08-24
/organization/carson-air,Carson Air,http://www.carsonair.com/,,-,operating,CAN,BC,Kelowna,Kelowna,1,,2015-10-08,2015-10-08
/organization/carson-life,Carson Life,http://carsonlife.com,Consumer Goods|Fitness|Health and Wellness,1036284,operating,USA,FL,Miami,Miami,2,2014-01-13,2015-02-06,2015-07-03
/organization/carspring,Carspring,https://www.carspring.co.uk/,Internet,3290868.93565986,operating,GBR,H9,London,London,1,2015-01-01,2015-07-31,2015-07-31
/organization/carsquare,Carsquare,http://carsquare.com,Search,-,operating,USA,VA,"Washington, D.C.",Reston,1,2011-01-01,2014-04-06,2014-04-06
/organization/cart-magnet,CartMagnet,http://www.cartmagnet.com,Content|E-Commerce|Monetization|Online Shopping|Payments,-,operating,ISR,,,,1,2014-01-01,2015-10-01,2015-10-01
/organization/carta-worldwide,Carta Worldwide,http://www.cartaworldwide.com,Finance|Finance Technology|FinTech|Mobile|Mobile Payments|NFC|Payments|Technology|Transaction Processing,8318183,operating,CAN,ON,Toronto,Oakville,2,2008-01-01,2013-09-30,2014-09-15
/organization/cartagenia,Cartagenia,http://www.cartagenia.com,Software,8698151,operating,BEL,12,Brussels,Leuven,2,2008-10-17,2011-10-06,2014-05-30
/organization/cartago-software,Cartago Software,http://www.cartago.com,Software,-,operating,DEU,2,Landshut,Landshut,1,,2011-06-01,2011-06-01
/organization/cartasite,Cartasite,http://www.cartasite.com,Clean Energy|Gas|Geospatial|Gps|Maps|Mobile|Oil|Real Time|Search|Security|Tracking|Web Development,7430899,operating,USA,CO,Denver,Denver,4,2004-02-01,2004-01-01,2012-12-20
/organization/cartavi,Cartavi,http://www.cartavi.com,Document Management|Enterprises|Enterprise Software|File Sharing|Realtors|Storage|Transaction Processing,1230000,acquired,USA,IL,Chicago,Naperville,1,2009-01-01,2012-11-13,2012-11-13
/organization/cartcrunch,CartCrunch,http://www.cartcrunch.com,Finance|Mobile,1313000,operating,USA,MA,Boston,Cambridge,4,2011-11-01,2011-12-01,2014-01-01
/organization/carte-blanche,Carte Blanche,http://carteblanche.ly,Fashion,40000,operating,USA,NY,New York City,New York,1,2013-01-01,2013-08-23,2013-08-23
/organization/cartela-ab,Cartela AB,http://www.cartela.se,Biotechnology,2670000,acquired,SWE,27,Malmo,Lund,1,,2006-04-26,2006-04-26
/organization/carter-waters,Carter-Waters,http://carter-waters.com/,Advanced Materials,-,operating,USA,MO,Kansas City,Kansas City,1,1922-01-01,2007-08-28,2007-08-28
/organization/cartesian,Cartesian,http://www.cartesian.com,Cable|Consulting|Entertainment|Finance|FinTech|Media|Public Relations|Telecommunications,5268664,operating,USA,KS,Kansas City,Overland Park,1,1990-01-01,2014-03-05,2014-03-05
/organization/cartesian-2,Cartesian Co,http://cartesianco.com,3D Printing|Electronics|Printing,110000,operating,USA,NY,New York City,New York,3,2012-12-01,2013-12-01,2015-10-01
/organization/carthook,CartHook,http://carthook.com,E-Commerce|Internet|Sales and Marketing,100000,operating,USA,OR,"Portland, Oregon",Portland,1,2015-01-01,2015-05-18,2015-05-18
/organization/carticept-medical,Carticept Medical,http://www.carticept.com,Health Care,30000000,operating,USA,GA,Atlanta,Alpharetta,2,2005-01-01,2010-03-10,2012-01-18
/organization/carticipate,Carticipate,http://www.carticipate.com,Clean Technology|Environmental Innovation|Gas|Mobile|Navigation|Social Network Media|Transportation,130000,closed,USA,CA,SF Bay Area,San Francisco,1,2008-05-22,2008-05-18,2008-05-18
/organization/carticure,CartiCure,http://www.carticure.com,Health Care,600000,operating,ISR,3,ISR - Other,Nazareth Illit,1,,2006-04-10,2006-04-10
/organization/cartiheal,CartiHeal,http://www.cartiheal.com,Health Care,20000000,operating,ISR,2,Tel Aviv,Kfar Saba,3,2009-01-01,2012-02-01,2013-10-29
/organization/cartilix,Cartilix,,Biotechnology,6350000,operating,USA,CA,SF Bay Area,Foster City,1,2004-01-01,2006-03-01,2006-03-01
/organization/cartisan,Cartisan,http://cartisan.in,Automotive,-,operating,IND,19,Bangalore,Bangalore,1,2015-04-01,2015-07-30,2015-07-30
/organization/cartiva,Cartiva,http://cartiva.net,Biotechnology,15800000,operating,USA,GA,Atlanta,Alpharetta,4,2011-01-01,2013-07-15,2015-05-11
/organization/cartmi,cartmi,http://www.cartmi.com,E-Commerce,32165,operating,,,,,1,2013-10-01,2013-10-01,2013-10-01
/organization/cartmomo,CartMomo,http://www.cartmomo.com,E-Commerce|Electronics|Furniture|Online Shopping,25000,closed,SGP,,Singapore,Singapore,1,2007-01-01,2004-01-01,2004-01-01
/organization/cartodb,CartoDB,http://cartodb.com,Business Intelligence|Data Visualization|Enterprise Software|Location Based Services|Maps|Open Source,31000000,operating,USA,NY,New York City,New York,2,2012-02-01,2014-09-10,2015-09-10
/organization/cartogram,Cartogram,http://cartogr.am/,B2B|Indoor Positioning|Location Based Services|Maps|Mobile Analytics,646000,operating,USA,WA,Seattle,Kirkland,3,2013-11-01,2014-09-10,2015-08-24
/organization/cartonomy,Cartonomy,http://cartonomy.com,E-Commerce|SaaS|Social Commerce,1000000,operating,USA,NY,New York City,New York,1,2012-01-01,2014-12-05,2014-12-05
/organization/cartoondollemporium,Cartoon Doll Emporium,http://cartoondollemporium.com,Games|Music|Photography,-,operating,USA,NY,New York City,New York,1,2006-01-01,2007-07-01,2007-07-01
/organization/cartour,Cartour,,Public Transportation,28474000,operating,,,,,1,,2011-05-20,2011-05-20
/organization/cartpay-co-,CartPay Co.,http://cartpay.co,Enterprise Hardware|Retail,80000,operating,RUS,66,St. Petersburg,Saint Petersburg,2,2014-06-01,2014-12-01,2015-03-01
/organization/cartrade,CarTrade,http://CarTrade.com,Automotive|Cars|Motors,30200000,operating,IND,16,Mumbai,Mumbai,1,2009-01-01,2014-10-13,2014-10-13
/organization/cartrescuer,CartRescuer,http://cartrescuer.com,Advertising|Analytics|Customer Service|Direct Marketing|E-Commerce|Email Marketing|Marketing Automation|Sales and Marketing,120000,operating,USA,FL,Orlando,Orlando,1,2013-04-01,2013-02-03,2013-02-03
/organization/cartsmart,CartSmart,http://cartsmart.com/,Apps|Shopping|Travel,30000,operating,CAN,ON,Toronto,Mississauga,1,2012-01-01,2015-03-01,2015-03-01
/organization/cartup-commerce,Cartup Commerce,http://cartup.com,Advertising|E-Commerce|Sales and Marketing|Web Development,250000,operating,USA,CA,SF Bay Area,San Francisco,1,2010-07-01,2010-08-01,2010-08-01
